num,OBČINE,LETO,KAZALNIK
53.7470725995316,Kobarid,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
54.3010752688172,Kobarid,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.994994,Kobarid,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
46.3,Kobarid,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
45.7,Kobarid,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.547558,Kobarid,2002,Indeks delovne migracije
59.2,Kobarid,2002,Indeks delovne migracije za moške
57.8,Kobarid,2002,Indeks delovne migracije za ženske
53.7917737789203,Kobarid,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.9841656516443,Kobarid,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
54.6938775510204,Kobarid,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
46.208226,Kobarid,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47,Kobarid,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
45.3,Kobarid,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
60.155239,Kobarid,2003,Indeks delovne migracije
60.4,Kobarid,2003,Indeks delovne migracije za moške
59.9,Kobarid,2003,Indeks delovne migracije za ženske
54.0750323415265,Kobarid,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.5609756097561,Kobarid,2003,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
55.7851239669422,Kobarid,2003,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.924968,Kobarid,2003,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.4,Kobarid,2003,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
44.2,Kobarid,2003,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
62.476069,Kobarid,2004,Indeks delovne migracije
62.1,Kobarid,2004,Indeks delovne migracije za moške
63,Kobarid,2004,Indeks delovne migracije za ženske
53.2227185705169,Kobarid,2004,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
52.8368794326241,Kobarid,2004,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
53.6754507628294,Kobarid,2004,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
46.777281,Kobarid,2004,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
47.2,Kobarid,2004,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
46.3,Kobarid,2004,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
66.452442,Kobarid,2005,Indeks delovne migracije
65.6,Kobarid,2005,Indeks delovne migracije za moške
67.5,Kobarid,2005,Indeks delovne migracije za ženske
52.120822622108,Kobarid,2005,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
51.5752625437573,Kobarid,2005,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
52.7896995708155,Kobarid,2005,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
47.879177,Kobarid,2005,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
48.4,Kobarid,2005,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
47.2,Kobarid,2005,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
65.028717,Kobarid,2006,Indeks delovne migracije
63.8,Kobarid,2006,Indeks delovne migracije za moške
66.5,Kobarid,2006,Indeks delovne migracije za ženske
54.4352265475431,Kobarid,2006,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
54.3529411764706,Kobarid,2006,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
54.5327754532775,Kobarid,2006,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
45.564773,Kobarid,2006,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
45.6,Kobarid,2006,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
45.5,Kobarid,2006,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
59.795788,Kobarid,2007,Indeks delovne migracije
55.5,Kobarid,2007,Indeks delovne migracije za moške
64.9,Kobarid,2007,Indeks delovne migracije za ženske
57.5622208040842,Kobarid,2007,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
58.6776859504132,Kobarid,2007,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
56.25,Kobarid,2007,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
42.437779,Kobarid,2007,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
41.3,Kobarid,2007,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
43.8,Kobarid,2007,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.598313,Kobarid,2008,Indeks delovne migracije
54.5,Kobarid,2008,Indeks delovne migracije za moške
63.5,Kobarid,2008,Indeks delovne migracije za ženske
57.8844905905256,Kobarid,2008,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
58.4229390681004,Kobarid,2008,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57.2443181818182,Kobarid,2008,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
42.115509,Kobarid,2008,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
41.6,Kobarid,2008,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
42.8,Kobarid,2008,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
60.8,Kobarid,2009,Indeks delovne migracije
56.3,Kobarid,2009,Indeks delovne migracije za moške
66.1,Kobarid,2009,Indeks delovne migracije za ženske
57.5323790047716,Kobarid,2009,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
57.9545454545455,Kobarid,2009,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57.037037037037,Kobarid,2009,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
42.5,Kobarid,2009,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
42,Kobarid,2009,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
43,Kobarid,2009,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.1,Kobarid,2010,Indeks delovne migracije
50.3,Kobarid,2010,Indeks delovne migracije za moške
67.1,Kobarid,2010,Indeks delovne migracije za ženske
60.7267645003494,Kobarid,2010,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
63.7191157347204,Kobarid,2010,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57.2507552870091,Kobarid,2010,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.3,Kobarid,2010,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
36.3,Kobarid,2010,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
42.7,Kobarid,2010,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
57.7,Kobarid,2011,Indeks delovne migracije
49.5,Kobarid,2011,Indeks delovne migracije za moške
67,Kobarid,2011,Indeks delovne migracije za ženske
61.3543091655267,Kobarid,2011,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
64.1290322580645,Kobarid,2011,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
58.2241630276565,Kobarid,2011,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
38.6,Kobarid,2011,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
35.9,Kobarid,2011,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
41.8,Kobarid,2011,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
57.6,Kobarid,2012,Indeks delovne migracije
48.2,Kobarid,2012,Indeks delovne migracije za moške
68.2,Kobarid,2012,Indeks delovne migracije za ženske
61.2903225806452,Kobarid,2012,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
65.3896961690885,Kobarid,2012,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
56.6517189835576,Kobarid,2012,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
38.7,Kobarid,2012,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
34.6,Kobarid,2012,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
43.3,Kobarid,2012,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.3,Kobarid,2013,Indeks delovne migracije
48.8,Kobarid,2013,Indeks delovne migracije za moške
69,Kobarid,2013,Indeks delovne migracije za ženske
60.5,Kobarid,2013,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
65.1,Kobarid,2013,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
55.4,Kobarid,2013,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.5,Kobarid,2013,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
34.9,Kobarid,2013,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
44.6,Kobarid,2013,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.6,Kobarid,2014,Indeks delovne migracije
50.1,Kobarid,2014,Indeks delovne migracije za moške
68.5,Kobarid,2014,Indeks delovne migracije za ženske
60.9,Kobarid,2014,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
64.2,Kobarid,2014,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57,Kobarid,2014,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.1,Kobarid,2014,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
35.8,Kobarid,2014,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
43,Kobarid,2014,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
57.1,Kobarid,2015,Indeks delovne migracije
50.9,Kobarid,2015,Indeks delovne migracije za moške
64.2,Kobarid,2015,Indeks delovne migracije za ženske
60.4,Kobarid,2015,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
62.8,Kobarid,2015,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57.6,Kobarid,2015,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.6,Kobarid,2015,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
37.2,Kobarid,2015,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
42.4,Kobarid,2015,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
56.4,Kobarid,2016,Indeks delovne migracije
50.7,Kobarid,2016,Indeks delovne migracije za moške
62.7,Kobarid,2016,Indeks delovne migracije za ženske
61.5,Kobarid,2016,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
62.8,Kobarid,2016,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
60,Kobarid,2016,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
38.5,Kobarid,2016,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
37.2,Kobarid,2016,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
40,Kobarid,2016,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
57.1,Kobarid,2017,Indeks delovne migracije
49.4,Kobarid,2017,Indeks delovne migracije za moške
65.8,Kobarid,2017,Indeks delovne migracije za ženske
60.6,Kobarid,2017,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
62.9,Kobarid,2017,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
58,Kobarid,2017,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.4,Kobarid,2017,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
37.1,Kobarid,2017,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
42,Kobarid,2017,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
59.4,Kobarid,2018,Indeks delovne migracije
53.1,Kobarid,2018,Indeks delovne migracije za moške
66.8,Kobarid,2018,Indeks delovne migracije za ženske
59.1,Kobarid,2018,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
60.3,Kobarid,2018,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
57.6,Kobarid,2018,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
40.9,Kobarid,2018,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
39.7,Kobarid,2018,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
42.4,Kobarid,2018,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
58.2,Kobarid,2019,Indeks delovne migracije
51,Kobarid,2019,Indeks delovne migracije za moške
66.2,Kobarid,2019,Indeks delovne migracije za ženske
59.6,Kobarid,2019,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
62.5,Kobarid,2019,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
56.4,Kobarid,2019,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
40.4,Kobarid,2019,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
37.5,Kobarid,2019,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
43.6,Kobarid,2019,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
59.1,Kobarid,2020,Indeks delovne migracije
53.1,Kobarid,2020,Indeks delovne migracije za moške
65.6,Kobarid,2020,Indeks delovne migracije za ženske
60.6,Kobarid,2020,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
62.4,Kobarid,2020,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
58.6,Kobarid,2020,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
39.4,Kobarid,2020,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
37.6,Kobarid,2020,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
41.4,Kobarid,2020,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
96.0199,Kobilje,2000,Indeks delovne migracije
52.7,Kobilje,2000,Indeks delovne migracije za moške
148.4,Kobilje,2000,Indeks delovne migracije za ženske
71.1442786069652,Kobilje,2000,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
80,Kobilje,2000,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
60.4395604395604,Kobilje,2000,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
28.855721,Kobilje,2000,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
20,Kobilje,2000,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
39.6,Kobilje,2000,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
97.524752,Kobilje,2001,Indeks delovne migracije
63.8,Kobilje,2001,Indeks delovne migracije za moške
143,Kobilje,2001,Indeks delovne migracije za ženske
73.2673267326733,Kobilje,2001,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
79.3103448275862,Kobilje,2001,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
65.1162790697674,Kobilje,2001,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
26.732673,Kobilje,2001,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
20.7,Kobilje,2001,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
34.9,Kobilje,2001,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
49.5,Kobilje,2002,Indeks delovne migracije
36,Kobilje,2002,Indeks delovne migracije za moške
66.3,Kobilje,2002,Indeks delovne migracije za ženske
76,Kobilje,2002,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
81.0810810810811,Kobilje,2002,"Delovni migranti, moški [brez kmetov], ki delajo zunaj občine prebivališča"
69.6629213483146,Kobilje,2002,"Delovni migranti, ženske [brez kmetic], ki delajo zunaj občine prebivališča"
24,Kobilje,2002,"Delovno aktivno prebivalstvo [brez kmetov], ki delajo v občini prebivališča"
18.9,Kobilje,2002,"Delovno aktivni moški [brez kmetov], ki delajo v občini prebivališča"
30.3,Kobilje,2002,"Delovno aktivne ženske [brez kmetic], ki delajo v občini prebivališča"
77.486911,Kobilje,2003,Indeks delovne migracije
42.9,Kobilje,2003,Indeks delovne migracije za moške
119.8,Kobilje,2003,Indeks delovne migracije za ženske
76.9633507853403,Kobilje,2003,"Delovni migranti [brez kmetov], ki delajo zunaj občine prebivališča"
